GEO_ID,NAME,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0062PM,DP03_0063E,DP03_0063M,DP03_0063PE,DP03_0063PM
0500000US29007,"Audrain County, Missouri",43761,1422,(X),(X),57969,4487,(X),(X)
0500000US29009,"Barry County, Missouri",41463,1911,(X),(X),56640,3765,(X),(X)
0500000US29011,"Barton County, Missouri",41625,2397,(X),(X),62378,5262,(X),(X)
0500000US29013,"Bates County, Missouri",46186,3012,(X),(X),65596,7480,(X),(X)
0500000US29015,"Benton County, Missouri",38028,2852,(X),(X),54881,7214,(X),(X)
0500000US29017,"Bollinger County, Missouri",42985,4144,(X),(X),53616,3470,(X),(X)
0500000US29019,"Boone County, Missouri",54043,1666,(X),(X),73099,2130,(X),(X)
0500000US29021,"Buchanan County, Missouri",50457,1896,(X),(X),63587,1805,(X),(X)
0500000US29023,"Butler County, Missouri",39058,2674,(X),(X),53525,3101,(X),(X)
0500000US29025,"Caldwell County, Missouri",48033,3324,(X),(X),58141,3717,(X),(X)
0500000US29027,"Callaway County, Missouri",55376,2645,(X),(X),65892,2580,(X),(X)
0500000US29029,"Camden County, Missouri",52087,2729,(X),(X),70165,3471,(X),(X)
0500000US29031,"Cape Girardeau County, Missouri",51730,1820,(X),(X),68290,2918,(X),(X)
0500000US29033,"Carroll County, Missouri",42149,5196,(X),(X),59785,4912,(X),(X)
0500000US29035,"Carter County, Missouri",39415,6750,(X),(X),55662,6048,(X),(X)
0500000US29037,"Cass County, Missouri",67659,1608,(X),(X),82359,1893,(X),(X)
0500000US29039,"Cedar County, Missouri",39412,2797,(X),(X),53359,5531,(X),(X)
0500000US29041,"Chariton County, Missouri",46992,2012,(X),(X),61690,4444,(X),(X)
0500000US29043,"Christian County, Missouri",57019,2028,(X),(X),70886,2233,(X),(X)
0500000US29045,"Clark County, Missouri",47955,3200,(X),(X),64851,6364,(X),(X)
0500000US29047,"Clay County, Missouri",68367,1427,(X),(X),85359,1691,(X),(X)
0500000US29049,"Clinton County, Missouri",58510,3346,(X),(X),69879,3033,(X),(X)
0500000US29051,"Cole County, Missouri",57587,1779,(X),(X),74151,3009,(X),(X)
0500000US29053,"Cooper County, Missouri",48750,2679,(X),(X),60261,2042,(X),(X)
0500000US29055,"Crawford County, Missouri",38036,4451,(X),(X),51626,3308,(X),(X)
0500000US29057,"Dade County, Missouri",39979,3243,(X),(X),51684,3491,(X),(X)
0500000US29059,"Dallas County, Missouri",41551,2991,(X),(X),57995,7954,(X),(X)
0500000US29061,"Daviess County, Missouri",50380,2063,(X),(X),62162,3544,(X),(X)
0500000US29063,"DeKalb County, Missouri",50000,6177,(X),(X),62170,4118,(X),(X)
0500000US29065,"Dent County, Missouri",39916,3202,(X),(X),54520,5417,(X),(X)
0500000US29067,"Douglas County, Missouri",34372,3024,(X),(X),48315,4270,(X),(X)
0500000US29069,"Dunklin County, Missouri",34186,1772,(X),(X),48090,3182,(X),(X)
0500000US29071,"Franklin County, Missouri",55312,1801,(X),(X),72171,2177,(X),(X)
0500000US29073,"Gasconade County, Missouri",53439,2848,(X),(X),65289,4126,(X),(X)
0500000US29075,"Gentry County, Missouri",42689,5068,(X),(X),52885,2784,(X),(X)
0500000US29077,"Greene County, Missouri",44808,1008,(X),(X),61753,1318,(X),(X)
0500000US29079,"Grundy County, Missouri",42574,3291,(X),(X),56412,4550,(X),(X)
0500000US29081,"Harrison County, Missouri",40168,3374,(X),(X),49067,2291,(X),(X)
0500000US29083,"Henry County, Missouri",43911,3276,(X),(X),59053,3318,(X),(X)
0500000US29085,"Hickory County, Missouri",36190,1900,(X),(X),44594,2813,(X),(X)
0500000US29087,"Holt County, Missouri",45610,3649,(X),(X),56027,2913,(X),(X)
0500000US29089,"Howard County, Missouri",50372,4014,(X),(X),63071,3729,(X),(X)
0500000US29091,"Howell County, Missouri",36143,1580,(X),(X),51022,2515,(X),(X)
0500000US29093,"Iron County, Missouri",37188,2632,(X),(X),49709,2841,(X),(X)
0500000US29095,"Jackson County, Missouri",52805,616,(X),(X),71871,892,(X),(X)
0500000US29097,"Jasper County, Missouri",46929,1601,(X),(X),61434,1932,(X),(X)
0500000US29099,"Jefferson County, Missouri",63030,1317,(X),(X),75099,1446,(X),(X)
0500000US29101,"Johnson County, Missouri",53056,2319,(X),(X),63172,2346,(X),(X)
0500000US29103,"Knox County, Missouri",40383,3536,(X),(X),53762,7597,(X),(X)
0500000US29105,"Laclede County, Missouri",46192,3544,(X),(X),55565,3220,(X),(X)
0500000US29107,"Lafayette County, Missouri",54661,2714,(X),(X),69330,4100,(X),(X)
0500000US29109,"Lawrence County, Missouri",43373,1729,(X),(X),57088,2911,(X),(X)
0500000US29111,"Lewis County, Missouri",47764,3634,(X),(X),57820,3310,(X),(X)
0500000US29113,"Lincoln County, Missouri",61628,3653,(X),(X),70775,2581,(X),(X)
0500000US29115,"Linn County, Missouri",43642,2985,(X),(X),57034,3838,(X),(X)
0500000US29117,"Livingston County, Missouri",47885,2903,(X),(X),58725,2823,(X),(X)
0500000US29119,"McDonald County, Missouri",42019,3057,(X),(X),54650,2804,(X),(X)
0500000US29121,"Macon County, Missouri",40007,2031,(X),(X),51057,2194,(X),(X)
0500000US29123,"Madison County, Missouri",41322,3013,(X),(X),53417,4013,(X),(X)
0500000US29125,"Maries County, Missouri",44436,3132,(X),(X),57199,4788,(X),(X)
0500000US29127,"Marion County, Missouri",46762,3278,(X),(X),58547,2566,(X),(X)
0500000US29129,"Mercer County, Missouri",44085,4042,(X),(X),55143,4800,(X),(X)
0500000US29131,"Miller County, Missouri",42718,2196,(X),(X),58260,4031,(X),(X)
0500000US29133,"Mississippi County, Missouri",32846,3218,(X),(X),49232,4193,(X),(X)
0500000US29135,"Moniteau County, Missouri",54828,3620,(X),(X),64887,3391,(X),(X)
0500000US29137,"Monroe County, Missouri",43973,2381,(X),(X),57073,4372,(X),(X)
0500000US29139,"Montgomery County, Missouri",45862,3414,(X),(X),54624,2386,(X),(X)
0500000US29141,"Morgan County, Missouri",37727,3410,(X),(X),52625,5080,(X),(X)
0500000US29143,"New Madrid County, Missouri",35399,2113,(X),(X),48920,2606,(X),(X)
0500000US29145,"Newton County, Missouri",49023,1902,(X),(X),68991,3736,(X),(X)
0500000US29147,"Nodaway County, Missouri",43349,2081,(X),(X),58048,3652,(X),(X)
0500000US29149,"Oregon County, Missouri",32534,3569,(X),(X),42088,3289,(X),(X)
0500000US29151,"Osage County, Missouri",58476,3484,(X),(X),67004,3313,(X),(X)
0500000US29153,"Ozark County, Missouri",32601,1926,(X),(X),42496,3158,(X),(X)
0500000US29155,"Pemiscot County, Missouri",33390,2649,(X),(X),48662,3560,(X),(X)
0500000US29157,"Perry County, Missouri",54964,2770,(X),(X),61917,2478,(X),(X)
0500000US29159,"Pettis County, Missouri",44382,2231,(X),(X),58341,2374,(X),(X)
0500000US29161,"Phelps County, Missouri",42846,2355,(X),(X),60887,3095,(X),(X)
0500000US29163,"Pike County, Missouri",45753,3044,(X),(X),60968,4438,(X),(X)
0500000US29165,"Platte County, Missouri",76912,2320,(X),(X),98826,3248,(X),(X)
0500000US29167,"Polk County, Missouri",44892,2666,(X),(X),59516,3113,(X),(X)
0500000US29169,"Pulaski County, Missouri",51665,4064,(X),(X),61011,3092,(X),(X)
0500000US29171,"Putnam County, Missouri",37367,6347,(X),(X),52275,5688,(X),(X)
0500000US29173,"Ralls County, Missouri",55546,5333,(X),(X),66133,5707,(X),(X)
0500000US29175,"Randolph County, Missouri",46610,3310,(X),(X),58047,2430,(X),(X)
0500000US29177,"Ray County, Missouri",59857,5069,(X),(X),70010,3843,(X),(X)
0500000US29179,"Reynolds County, Missouri",40929,6136,(X),(X),52990,4292,(X),(X)
0500000US29181,"Ripley County, Missouri",33343,4516,(X),(X),43514,3008,(X),(X)
0500000US29183,"St. Charles County, Missouri",81411,1457,(X),(X),98457,1484,(X),(X)
0500000US29185,"St. Clair County, Missouri",38470,2312,(X),(X),51632,3118,(X),(X)
0500000US29186,"Ste. Genevieve County, Missouri",56234,5750,(X),(X),70739,4576,(X),(X)
0500000US29187,"St. Francois County, Missouri",45774,2067,(X),(X),58508,2228,(X),(X)
0500000US29189,"St. Louis County, Missouri",65300,787,(X),(X),96848,1108,(X),(X)
0500000US29195,"Saline County, Missouri",43201,2304,(X),(X),57578,3432,(X),(X)
0500000US29197,"Schuyler County, Missouri",39697,2475,(X),(X),51454,4269,(X),(X)
0500000US29199,"Scotland County, Missouri",42965,5011,(X),(X),62828,8735,(X),(X)
0500000US29201,"Scott County, Missouri",42231,2077,(X),(X),57116,3366,(X),(X)
0500000US29203,"Shannon County, Missouri",32180,2916,(X),(X),43558,3753,(X),(X)
0500000US29205,"Shelby County, Missouri",44051,3425,(X),(X),56408,3287,(X),(X)
0500000US29207,"Stoddard County, Missouri",40567,1966,(X),(X),53425,2562,(X),(X)
0500000US29209,"Stone County, Missouri",46443,2625,(X),(X),65929,4118,(X),(X)
0500000US29211,"Sullivan County, Missouri",42604,5532,(X),(X),54781,5011,(X),(X)
0500000US29213,"Taney County, Missouri",41487,1481,(X),(X),53162,2264,(X),(X)
0500000US29215,"Texas County, Missouri",35277,3115,(X),(X),49621,3631,(X),(X)
0500000US29217,"Vernon County, Missouri",43379,2303,(X),(X),60319,7738,(X),(X)
0500000US29219,"Warren County, Missouri",57948,4507,(X),(X),73852,4630,(X),(X)
0500000US29221,"Washington County, Missouri",39621,2188,(X),(X),50553,3402,(X),(X)
0500000US29223,"Wayne County, Missouri",34391,2705,(X),(X),44448,3699,(X),(X)
0500000US29225,"Webster County, Missouri",47421,2595,(X),(X),59684,2850,(X),(X)
0500000US29227,"Worth County, Missouri",52500,5108,(X),(X),56750,3325,(X),(X)
0500000US29229,"Wright County, Missouri",32752,2669,(X),(X),48630,3963,(X),(X)
0500000US29510,"St. Louis city, Missouri",41107,807,(X),(X),60564,1177,(X),(X)
0500000US30001,"Beaverhead County, Montana",44809,5543,(X),(X),66504,6578,(X),(X)
0500000US30003,"Big Horn County, Montana",46365,4462,(X),(X),60332,4355,(X),(X)
0500000US30005,"Blaine County, Montana",38083,3813,(X),(X),48891,3069,(X),(X)
0500000US30007,"Broadwater County, Montana",56469,4343,(X),(X),77104,8868,(X),(X)
0500000US30009,"Carbon County, Montana",57538,4662,(X),(X),70864,3663,(X),(X)
0500000US30011,"Carter County, Montana",44196,9960,(X),(X),69401,9747,(X),(X)
0500000US30013,"Cascade County, Montana",48160,1419,(X),(X),67396,2996,(X),(X)
0500000US30015,"Chouteau County, Montana",40942,2501,(X),(X),55396,4716,(X),(X)
0500000US30017,"Custer County, Montana",55841,5272,(X),(X),70749,3639,(X),(X)
0500000US30019,"Daniels County, Montana",54750,2497,(X),(X),72453,11051,(X),(X)
0500000US30021,"Dawson County, Montana",59820,3990,(X),(X),75479,6588,(X),(X)
0500000US30023,"Deer Lodge County, Montana",41783,2642,(X),(X),56037,4164,(X),(X)
0500000US30025,"Fallon County, Montana",60750,12795,(X),(X),76008,8124,(X),(X)
0500000US30027,"Fergus County, Montana",50327,3721,(X),(X),65238,6259,(X),(X)
0500000US30029,"Flathead County, Montana",52966,2038,(X),(X),72682,2993,(X),(X)
0500000US30031,"Gallatin County, Montana",61499,1915,(X),(X),84251,2346,(X),(X)
0500000US30033,"Garfield County, Montana",45893,9365,(X),(X),66344,9252,(X),(X)
0500000US30035,"Glacier County, Montana",31029,2522,(X),(X),48457,3817,(X),(X)
0500000US30037,"Golden Valley County, Montana",39952,9452,(X),(X),56642,12184,(X),(X)
0500000US30039,"Granite County, Montana",48958,8721,(X),(X),67821,9212,(X),(X)
0500000US30041,"Hill County, Montana",47141,3162,(X),(X),59143,2798,(X),(X)
0500000US30043,"Jefferson County, Montana",66867,4719,(X),(X),81384,3636,(X),(X)
0500000US30045,"Judith Basin County, Montana",45764,6410,(X),(X),60780,5145,(X),(X)
0500000US30047,"Lake County, Montana",45488,2368,(X),(X),61802,2860,(X),(X)
0500000US30049,"Lewis and Clark County, Montana",62130,1850,(X),(X),76249,2677,(X),(X)
0500000US30051,"Liberty County, Montana",47419,7345,(X),(X),84026,21878,(X),(X)
0500000US30053,"Lincoln County, Montana",38287,2737,(X),(X),54708,4458,(X),(X)
0500000US30055,"McCone County, Montana",47500,4323,(X),(X),62298,5923,(X),(X)
0500000US30057,"Madison County, Montana",50247,4421,(X),(X),67820,5243,(X),(X)
0500000US30059,"Meagher County, Montana",43109,5315,(X),(X),56661,6091,(X),(X)
0500000US30061,"Mineral County, Montana",41905,4793,(X),(X),52906,7251,(X),(X)
0500000US30063,"Missoula County, Montana",51270,1971,(X),(X),71308,2862,(X),(X)
0500000US30065,"Musselshell County, Montana",41612,4567,(X),(X),51731,4286,(X),(X)
0500000US30067,"Park County, Montana",49194,6143,(X),(X),67991,4662,(X),(X)
0500000US30069,"Petroleum County, Montana",44688,17143,(X),(X),66974,11764,(X),(X)
0500000US30071,"Phillips County, Montana",46222,5649,(X),(X),54914,5133,(X),(X)
0500000US30073,"Pondera County, Montana",45458,4410,(X),(X),64678,5524,(X),(X)
0500000US30075,"Powder River County, Montana",52457,7120,(X),(X),63153,6500,(X),(X)
0500000US30077,"Powell County, Montana",49652,6510,(X),(X),65303,5998,(X),(X)
0500000US30079,"Prairie County, Montana",47250,6386,(X),(X),66856,9110,(X),(X)
0500000US30081,"Ravalli County, Montana",48930,4054,(X),(X),65009,4009,(X),(X)
0500000US30083,"Richland County, Montana",67272,4177,(X),(X),79962,5314,(X),(X)
0500000US30085,"Roosevelt County, Montana",42904,3499,(X),(X),59137,3320,(X),(X)
0500000US30087,"Rosebud County, Montana",56549,4631,(X),(X),66388,4866,(X),(X)
0500000US30089,"Sanders County, Montana",36984,3195,(X),(X),53414,4884,(X),(X)
0500000US30091,"Sheridan County, Montana",54321,5151,(X),(X),73400,7881,(X),(X)
0500000US30093,"Silver Bow County, Montana",42237,2458,(X),(X),58093,2652,(X),(X)
0500000US30095,"Stillwater County, Montana",63785,4012,(X),(X),78211,4908,(X),(X)
0500000US30097,"Sweet Grass County, Montana",49514,5331,(X),(X),67923,5583,(X),(X)
0500000US30099,"Teton County, Montana",51862,4299,(X),(X),66683,3755,(X),(X)
0500000US30101,"Toole County, Montana",46823,8928,(X),(X),64101,10318,(X),(X)
0500000US30103,"Treasure County, Montana",42292,5528,(X),(X),55830,6987,(X),(X)
0500000US30105,"Valley County, Montana",55882,6181,(X),(X),65147,4491,(X),(X)
0500000US30107,"Wheatland County, Montana",41186,3688,(X),(X),52922,5737,(X),(X)
0500000US30109,"Wibaux County, Montana",50202,7744,(X),(X),56109,6232,(X),(X)
0500000US30111,"Yellowstone County, Montana",59117,1893,(X),(X),79021,2617,(X),(X)
0500000US31001,"Adams County, Nebraska",51536,2722,(X),(X),69692,3899,(X),(X)
0500000US31003,"Antelope County, Nebraska",48716,2850,(X),(X),61882,3586,(X),(X)
0500000US31005,"Arthur County, Nebraska",43854,2911,(X),(X),59829,13308,(X),(X)
0500000US31007,"Banner County, Nebraska",59625,7001,(X),(X),86136,13371,(X),(X)
0500000US31009,"Blaine County, Nebraska",50870,3026,(X),(X),61209,9405,(X),(X)
0500000US31011,"Boone County, Nebraska",54063,2177,(X),(X),72720,5231,(X),(X)
0500000US31013,"Box Butte County, Nebraska",56412,6678,(X),(X),67128,4216,(X),(X)
0500000US31015,"Boyd County, Nebraska",50729,6317,(X),(X),63804,6579,(X),(X)
0500000US31017,"Brown County, Nebraska",41550,4967,(X),(X),60443,9936,(X),(X)
0500000US31019,"Buffalo County, Nebraska",56952,3272,(X),(X),74978,3444,(X),(X)
0500000US31021,"Burt County, Nebraska",51482,3226,(X),(X),65349,4182,(X),(X)
0500000US31023,"Butler County, Nebraska",55562,5206,(X),(X),66899,3669,(X),(X)
0500000US31025,"Cass County, Nebraska",71139,2310,(X),(X),85237,2913,(X),(X)
0500000US31027,"Cedar County, Nebraska",58978,3072,(X),(X),72281,4041,(X),(X)
0500000US31029,"Chase County, Nebraska",55833,4003,(X),(X),65419,5088,(X),(X)
0500000US31031,"Cherry County, Nebraska",53684,7110,(X),(X),62766,5830,(X),(X)
0500000US31033,"Cheyenne County, Nebraska",56538,3636,(X),(X),71372,4083,(X),(X)
0500000US31035,"Clay County, Nebraska",56316,3683,(X),(X),66150,3555,(X),(X)
0500000US31037,"Colfax County, Nebraska",56528,6487,(X),(X),63171,4068,(X),(X)
0500000US31039,"Cuming County, Nebraska",55190,5233,(X),(X),69244,4537,(X),(X)
0500000US31041,"Custer County, Nebraska",49891,3617,(X),(X),74937,11007,(X),(X)
0500000US31043,"Dakota County, Nebraska",55017,2454,(X),(X),69285,5509,(X),(X)
0500000US31045,"Dawes County, Nebraska",51748,5263,(X),(X),60820,5027,(X),(X)
0500000US31047,"Dawson County, Nebraska",53769,3035,(X),(X),68096,3846,(X),(X)
0500000US31049,"Deuel County, Nebraska",48500,6886,(X),(X),61812,6270,(X),(X)
0500000US31051,"Dixon County, Nebraska",56775,4308,(X),(X),67106,4168,(X),(X)
0500000US31053,"Dodge County, Nebraska",53101,1756,(X),(X),66065,3069,(X),(X)
0500000US31055,"Douglas County, Nebraska",61688,773,(X),(X),84908,986,(X),(X)
0500000US31057,"Dundy County, Nebraska",44350,6028,(X),(X),59689,5907,(X),(X)
0500000US31059,"Fillmore County, Nebraska",55625,5034,(X),(X),71692,4692,(X),(X)
0500000US31061,"Franklin County, Nebraska",49235,2942,(X),(X),61284,3866,(X),(X)
0500000US31063,"Frontier County, Nebraska",51855,3574,(X),(X),65738,7225,(X),(X)
0500000US31065,"Furnas County, Nebraska",47989,2055,(X),(X),60805,3518,(X),(X)
0500000US31067,"Gage County, Nebraska",51662,3264,(X),(X),64384,2593,(X),(X)
0500000US31069,"Garden County, Nebraska",44471,8656,(X),(X),69655,14641,(X),(X)
0500000US31071,"Garfield County, Nebraska",48545,3225,(X),(X),59320,6257,(X),(X)
0500000US31073,"Gosper County, Nebraska",62545,3065,(X),(X),80845,8018,(X),(X)
0500000US31075,"Grant County, Nebraska",39479,11997,(X),(X),55726,5575,(X),(X)
0500000US31077,"Greeley County, Nebraska",47128,2806,(X),(X),60121,3573,(X),(X)
0500000US31079,"Hall County, Nebraska",54742,1656,(X),(X),71073,3108,(X),(X)
0500000US31081,"Hamilton County, Nebraska",64042,3775,(X),(X),79739,3769,(X),(X)
0500000US31083,"Harlan County, Nebraska",50344,4093,(X),(X),62681,4652,(X),(X)
0500000US31085,"Hayes County, Nebraska",45515,6828,(X),(X),61265,9433,(X),(X)
0500000US31087,"Hitchcock County, Nebraska",42902,4193,(X),(X),60131,9549,(X),(X)
0500000US31089,"Holt County, Nebraska",57468,4199,(X),(X),69863,4212,(X),(X)
0500000US31091,"Hooker County, Nebraska",39115,5706,(X),(X),54664,9300,(X),(X)
0500000US31093,"Howard County, Nebraska",54399,3931,(X),(X),63117,3355,(X),(X)
0500000US31095,"Jefferson County, Nebraska",43295,3680,(X),(X),56897,4140,(X),(X)
0500000US31097,"Johnson County, Nebraska",52794,5338,(X),(X),65486,4590,(X),(X)
0500000US31099,"Kearney County, Nebraska",56952,5395,(X),(X),73274,5703,(X),(X)
0500000US31101,"Keith County, Nebraska",48901,2605,(X),(X),60511,3397,(X),(X)
0500000US31103,"Keya Paha County, Nebraska",49688,8103,(X),(X),72793,9389,(X),(X)
0500000US31105,"Kimball County, Nebraska",43856,4478,(X),(X),54890,4728,(X),(X)
0500000US31107,"Knox County, Nebraska",49752,2073,(X),(X),63301,2765,(X),(X)
0500000US31109,"Lancaster County, Nebraska",58009,1076,(X),(X),76506,1187,(X),(X)
0500000US31111,"Lincoln County, Nebraska",56794,3095,(X),(X),70858,3260,(X),(X)
0500000US31113,"Logan County, Nebraska",51607,16254,(X),(X),63671,5229,(X),(X)
0500000US31115,"Loup County, Nebraska",53125,11932,(X),(X),61984,7184,(X),(X)
0500000US31117,"McPherson County, Nebraska",48882,7216,(X),(X),59496,9171,(X),(X)
0500000US31119,"Madison County, Nebraska",52857,2181,(X),(X),67302,2920,(X),(X)
0500000US31121,"Merrick County, Nebraska",54197,3897,(X),(X),68787,5681,(X),(X)
0500000US31123,"Morrill County, Nebraska",45121,2922,(X),(X),62343,6187,(X),(X)
0500000US31125,"Nance County, Nebraska",45833,5080,(X),(X),67170,10117,(X),(X)
0500000US31127,"Nemaha County, Nebraska",51922,5743,(X),(X),67073,4608,(X),(X)
0500000US31129,"Nuckolls County, Nebraska",42049,3542,(X),(X),59882,6780,(X),(X)
0500000US31131,"Otoe County, Nebraska",54828,4232,(X),(X),70443,4028,(X),(X)
0500000US31133,"Pawnee County, Nebraska",46314,7123,(X),(X),61208,6612,(X),(X)
0500000US31135,"Perkins County, Nebraska",62469,3557,(X),(X),79208,9308,(X),(X)
0500000US31137,"Phelps County, Nebraska",57241,4344,(X),(X),70879,4510,(X),(X)
0500000US31139,"Pierce County, Nebraska",56620,3576,(X),(X),67962,3427,(X),(X)
0500000US31141,"Platte County, Nebraska",62617,3413,(X),(X),75236,3133,(X),(X)
0500000US31143,"Polk County, Nebraska",61962,3107,(X),(X),74683,5240,(X),(X)
0500000US31145,"Red Willow County, Nebraska",46859,4731,(X),(X),60736,4323,(X),(X)
0500000US31147,"Richardson County, Nebraska",48096,2998,(X),(X),61223,3738,(X),(X)
0500000US31149,"Rock County, Nebraska",52604,8336,(X),(X),73915,8732,(X),(X)
0500000US31151,"Saline County, Nebraska",51143,3212,(X),(X),61216,3463,(X),(X)
0500000US31153,"Sarpy County, Nebraska",79549,1419,(X),(X),94557,1560,(X),(X)
0500000US31155,"Saunders County, Nebraska",66718,3394,(X),(X),80020,4033,(X),(X)
0500000US31157,"Scotts Bluff County, Nebraska",50157,2056,(X),(X),67975,3388,(X),(X)
0500000US31159,"Seward County, Nebraska",67591,3082,(X),(X),79392,3028,(X),(X)
0500000US31161,"Sheridan County, Nebraska",41719,3067,(X),(X),61900,6325,(X),(X)
0500000US31163,"Sherman County, Nebraska",51172,3803,(X),(X),61276,5317,(X),(X)
0500000US31165,"Sioux County, Nebraska",46875,6794,(X),(X),59915,5504,(X),(X)
0500000US31167,"Stanton County, Nebraska",62687,4761,(X),(X),76404,10192,(X),(X)
0500000US31169,"Thayer County, Nebraska",50734,3321,(X),(X),64264,2760,(X),(X)
0500000US31171,"Thomas County, Nebraska",50682,7527,(X),(X),64385,7538,(X),(X)
0500000US31173,"Thurston County, Nebraska",48149,2837,(X),(X),65158,4098,(X),(X)
0500000US31175,"Valley County, Nebraska",55170,5388,(X),(X),67776,6387,(X),(X)
0500000US31177,"Washington County, Nebraska",70753,3504,(X),(X),85616,4223,(X),(X)
0500000US31179,"Wayne County, Nebraska",62623,8752,(X),(X),69233,4987,(X),(X)
0500000US31181,"Webster County, Nebraska",42298,4958,(X),(X),61833,5562,(X),(X)
0500000US31183,"Wheeler County, Nebraska",52083,5162,(X),(X),59446,6016,(X),(X)
0500000US31185,"York County, Nebraska",59779,3810,(X),(X),75478,6668,(X),(X)
0500000US32001,"Churchill County, Nevada",51514,4276,(X),(X),65350,3538,(X),(X)
0500000US32003,"Clark County, Nevada",56802,452,(X),(X),76812,666,(X),(X)
0500000US32005,"Douglas County, Nevada",62503,1960,(X),(X),83601,3891,(X),(X)
0500000US32007,"Elko County, Nevada",77209,3819,(X),(X),89392,3372,(X),(X)
0500000US32009,"Esmeralda County, Nevada",40000,7903,(X),(X),50024,5281,(X),(X)
0500000US32011,"Eureka County, Nevada",77625,23084,(X),(X),82132,13567,(X),(X)
0500000US32013,"Humboldt County, Nevada",70373,7457,(X),(X),78982,3198,(X),(X)
0500000US32015,"Lander County, Nevada",93583,12326,(X),(X),88779,9960,(X),(X)
0500000US32017,"Lincoln County, Nevada",56414,5769,(X),(X),60586,6805,(X),(X)
0500000US32019,"Lyon County, Nevada",55493,3149,(X),(X),67315,2864,(X),(X)
0500000US32021,"Mineral County, Nevada",41163,9057,(X),(X),49919,5593,(X),(X)
0500000US32023,"Nye County, Nevada",45711,3237,(X),(X),56101,2669,(X),(X)
0500000US32027,"Pershing County, Nevada",50846,4691,(X),(X),60343,6242,(X),(X)
0500000US32029,"Storey County, Nevada",62284,5795,(X),(X),84090,10824,(X),(X)
0500000US32031,"Washoe County, Nevada",61155,908,(X),(X),83026,1231,(X),(X)
0500000US32033,"White Pine County, Nevada",62993,4159,(X),(X),71426,5452,(X),(X)
0500000US32510,"Carson City, Nevada",52034,2130,(X),(X),70878,2751,(X),(X)
0500000US33001,"Belknap County, New Hampshire",68368,3130,(X),(X),85080,2709,(X),(X)
0500000US33003,"Carroll County, New Hampshire",61116,2483,(X),(X),80066,3501,(X),(X)
0500000US33005,"Cheshire County, New Hampshire",63057,2005,(X),(X),83055,3673,(X),(X)
0500000US33007,"Coos County, New Hampshire",45696,1727,(X),(X),61490,1846,(X),(X)
0500000US33009,"Grafton County, New Hampshire",63153,2580,(X),(X),89343,2831,(X),(X)
0500000US33011,"Hillsborough County, New Hampshire",78655,1474,(X),(X),99653,1412,(X),(X)
0500000US33013,"Merrimack County, New Hampshire",72478,1697,(X),(X),91422,1715,(X),(X)
0500000US33015,"Rockingham County, New Hampshire",90429,1616,(X),(X),113485,1720,(X),(X)
0500000US33017,"Strafford County, New Hampshire",70650,2218,(X),(X),87839,2357,(X),(X)
0500000US33019,"Sullivan County, New Hampshire",60780,3145,(X),(X),74376,2916,(X),(X)
0500000US34001,"Atlantic County, New Jersey",59989,1631,(X),(X),81474,1422,(X),(X)
0500000US34003,"Bergen County, New Jersey",95837,998,(X),(X),130990,1429,(X),(X)
0500000US34005,"Burlington County, New Jersey",84992,1319,(X),(X),109492,1495,(X),(X)
0500000US34007,"Camden County, New Jersey",67118,1282,(X),(X),89592,1197,(X),(X)
0500000US34009,"Cape May County, New Jersey",63690,1641,(X),(X),89857,3213,(X),(X)
0500000US34011,"Cumberland County, New Jersey",52593,1718,(X),(X),68178,1756,(X),(X)
0500000US34013,"Essex County, New Jersey",59302,1069,(X),(X),99512,1167,(X),(X)
0500000US34015,"Gloucester County, New Jersey",85160,1401,(X),(X),102325,1705,(X),(X)
0500000US34017,"Hudson County, New Jersey",66289,1155,(X),(X),97596,1127,(X),(X)
0500000US34019,"Hunterdon County, New Jersey",112535,2409,(X),(X),144382,3373,(X),(X)
0500000US34021,"Mercer County, New Jersey",79990,1403,(X),(X),115599,2310,(X),(X)
0500000US34023,"Middlesex County, New Jersey",85954,1082,(X),(X),108458,1011,(X),(X)
0500000US34025,"Monmouth County, New Jersey",95699,1134,(X),(X),128657,1735,(X),(X)
0500000US34027,"Morris County, New Jersey",111316,1509,(X),(X),150364,1950,(X),(X)
0500000US34029,"Ocean County, New Jersey",68021,975,(X),(X),90114,1200,(X),(X)
0500000US34031,"Passaic County, New Jersey",66476,1349,(X),(X),89683,1244,(X),(X)
0500000US34033,"Salem County, New Jersey",64309,2830,(X),(X),83122,4017,(X),(X)
0500000US34035,"Somerset County, New Jersey",111772,1996,(X),(X),149988,2320,(X),(X)
0500000US34037,"Sussex County, New Jersey",90520,2106,(X),(X),111583,2542,(X),(X)
0500000US34039,"Union County, New Jersey",77095,1577,(X),(X),113166,1658,(X),(X)
0500000US34041,"Warren County, New Jersey",78145,1882,(X),(X),97105,2098,(X),(X)
0500000US35001,"Bernalillo County, New Mexico",51643,692,(X),(X),71513,910,(X),(X)
0500000US35003,"Catron County, New Mexico",42480,6192,(X),(X),48079,6680,(X),(X)
0500000US35005,"Chaves County, New Mexico",43197,1797,(X),(X),58018,2652,(X),(X)
0500000US35006,"Cibola County, New Mexico",37368,3303,(X),(X),49792,3150,(X),(X)
0500000US35007,"Colfax County, New Mexico",33783,4196,(X),(X),47612,3199,(X),(X)
