FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
31097,Nebraska,Johnson,2008,2008/31097,2110,0.433175355,0.541232227,0.025592417,Republican,0.108056872
31099,Nebraska,Kearney,2008,2008/31099,3150,0.278095238,0.706031746,0.015873016,Republican,0.427936508
31101,Nebraska,Keith,2008,2008/31101,3968,0.24546371,0.741431452,0.013104839,Republican,0.495967742
31103,Nebraska,Keya Paha,2008,2008/31103,533,0.21575985,0.767354597,0.016885553,Republican,0.551594747
31105,Nebraska,Kimball,2008,2008/31105,1811,0.24240751,0.743235781,0.014356709,Republican,0.500828272
31107,Nebraska,Knox,2008,2008/31107,4084,0.307296768,0.667972576,0.024730656,Republican,0.360675808
31109,Nebraska,Lancaster,2008,2008/31109,127490,0.515601224,0.465903208,0.018495568,Democratic,-0.049698016
31111,Nebraska,Lincoln,2008,2008/31111,16277,0.310007987,0.664557351,0.025434662,Republican,0.354549364
31113,Nebraska,Logan,2008,2008/31113,416,0.194711538,0.786057692,0.019230769,Republican,0.591346154
31115,Nebraska,Loup,2008,2008/31115,393,0.218829517,0.768447837,0.012722646,Republican,0.549618321
31117,Nebraska,McPherson,2008,2008/31117,293,0.153583618,0.819112628,0.027303754,Republican,0.66552901
31119,Nebraska,Madison,2008,2008/31119,14045,0.29490922,0.68743325,0.017657529,Republican,0.39252403
31121,Nebraska,Merrick,2008,2008/31121,3431,0.287379773,0.692218012,0.020402215,Republican,0.40483824
31123,Nebraska,Morrill,2008,2008/31123,2351,0.236920459,0.733730328,0.029349213,Republican,0.496809868
31125,Nebraska,Nance,2008,2008/31125,1707,0.321616872,0.653778559,0.024604569,Republican,0.332161687
31127,Nebraska,Nemaha,2008,2008/31127,3474,0.356937248,0.61427749,0.028785262,Republican,0.257340242
31129,Nebraska,Nuckolls,2008,2008/31129,2221,0.295812697,0.674470959,0.029716344,Republican,0.378658262
31131,Nebraska,Otoe,2008,2008/31131,7092,0.411026509,0.568668923,0.020304569,Republican,0.157642414
31133,Nebraska,Pawnee,2008,2008/31133,1384,0.348988439,0.62066474,0.030346821,Republican,0.271676301
31135,Nebraska,Perkins,2008,2008/31135,1420,0.218309859,0.769014085,0.012676056,Republican,0.550704225
31137,Nebraska,Phelps,2008,2008/31137,4473,0.234741784,0.751173709,0.014084507,Republican,0.516431925
31139,Nebraska,Pierce,2008,2008/31139,3226,0.242715437,0.739305642,0.017978921,Republican,0.496590205
31141,Nebraska,Platte,2008,2008/31141,13420,0.282861401,0.698435171,0.018703428,Republican,0.41557377
31143,Nebraska,Polk,2008,2008/31143,2543,0.262681872,0.716476602,0.020841526,Republican,0.453794731
31145,Nebraska,Red Willow,2008,2008/31145,5044,0.241078509,0.740483743,0.018437748,Republican,0.499405234
31147,Nebraska,Richardson,2008,2008/31147,3968,0.381300403,0.590221774,0.028477823,Republican,0.208921371
31149,Nebraska,Rock,2008,2008/31149,801,0.173533084,0.799001248,0.027465668,Republican,0.625468165
31151,Nebraska,Saline,2008,2008/31151,5251,0.509236336,0.463530756,0.027232908,Democratic,-0.04570558
31153,Nebraska,Sarpy,2008,2008/31153,68022,0.411778542,0.570638911,0.017582547,Republican,0.158860369
31155,Nebraska,Saunders,2008,2008/31155,10212,0.368879749,0.60595378,0.025166471,Republican,0.237074031
31157,Nebraska,Scotts Bluff,2008,2008/31157,14730,0.322131704,0.659063136,0.01880516,Republican,0.336931432
31159,Nebraska,Seward,2008,2008/31159,7529,0.359011821,0.617213441,0.023774738,Republican,0.25820162
31161,Nebraska,Sheridan,2008,2008/31161,2462,0.184402924,0.788383428,0.027213647,Republican,0.603980504
31163,Nebraska,Sherman,2008,2008/31163,1572,0.372137405,0.6043257,0.023536896,Republican,0.232188295
31165,Nebraska,Sioux,2008,2008/31165,732,0.159836066,0.823770492,0.016393443,Republican,0.663934426
31167,Nebraska,Stanton,2008,2008/31167,2495,0.266132265,0.713827655,0.02004008,Republican,0.447695391
31169,Nebraska,Thayer,2008,2008/31169,2659,0.323429861,0.657766077,0.018804062,Republican,0.334336217
31171,Nebraska,Thomas,2008,2008/31171,390,0.130769231,0.848717949,0.020512821,Republican,0.717948718
31173,Nebraska,Thurston,2008,2008/31173,2126,0.526810913,0.457196613,0.015992474,Democratic,-0.069614299
31175,Nebraska,Valley,2008,2008/31175,2423,0.291374329,0.68386298,0.024762691,Republican,0.39248865
31177,Nebraska,Washington,2008,2008/31177,10320,0.359593023,0.622577519,0.017829457,Republican,0.262984496
31179,Nebraska,Wayne,2008,2008/31179,3808,0.327993697,0.65730042,0.014705882,Republican,0.329306723
31181,Nebraska,Webster,2008,2008/31181,1817,0.303797468,0.678591084,0.017611447,Republican,0.374793616
31183,Nebraska,Wheeler,2008,2008/31183,440,0.218181818,0.759090909,0.022727273,Republican,0.540909091
31185,Nebraska,York,2008,2008/31185,6568,0.244671133,0.738124239,0.017204629,Republican,0.493453106
32001,Nevada,Churchill,2008,2008/32001,10605,0.329467232,0.644224422,0.026308345,Republican,0.31475719
32003,Nevada,Clark,2008,2008/32003,651172,0.58473798,0.394792774,0.020469246,Democratic,-0.189945206
32005,Nevada,Douglas,2008,2008/32005,25904,0.411982705,0.565472514,0.022544781,Republican,0.153489809
32007,Nevada,Elko,2008,2008/32007,16019,0.283475872,0.68474936,0.031774767,Republican,0.401273488
32009,Nevada,Esmeralda,2008,2008/32009,439,0.23690205,0.690205011,0.072892938,Republican,0.453302961
32011,Nevada,Eureka,2008,2008/32011,745,0.193288591,0.75704698,0.04966443,Republican,0.563758389
32013,Nevada,Humboldt,2008,2008/32013,5664,0.33704096,0.633121469,0.029837571,Republican,0.296080508
32015,Nevada,Lander,2008,2008/32015,2102,0.274500476,0.697431018,0.028068506,Republican,0.422930542
32017,Nevada,Lincoln,2008,2008/32017,2107,0.245847176,0.710963455,0.043189369,Republican,0.465116279
32019,Nevada,Lyon,2008,2008/32019,21103,0.398284604,0.575937071,0.025778325,Republican,0.177652466
32021,Nevada,Mineral,2008,2008/32021,2307,0.469007369,0.490247074,0.040745557,Republican,0.021239705
32023,Nevada,Nye,2008,2008/32023,17491,0.413126751,0.545251844,0.041621405,Republican,0.132125093
32027,Nevada,Pershing,2008,2008/32027,1836,0.366557734,0.585511983,0.047930283,Republican,0.218954248
32029,Nevada,Storey,2008,2008/32029,2418,0.455748553,0.515715467,0.02853598,Republican,0.059966915
32031,Nevada,Washoe,2008,2008/32031,180414,0.552457126,0.42613101,0.021411864,Democratic,-0.126326117
32033,Nevada,White Pine,2008,2008/32033,3842,0.320145757,0.635085893,0.04476835,Republican,0.314940135
32510,Nevada,Carson City,2008,2008/32510,23680,0.490836149,0.482221284,0.026942568,Democratic,-0.008614865
33001,New Hampshire,Belknap,2008,2008/33001,33614,0.499672755,0.487951449,0.012375796,Democratic,-0.011721307
33003,New Hampshire,Carroll,2008,2008/33003,29056,0.523850496,0.460731002,0.015418502,Democratic,-0.063119493
33005,New Hampshire,Cheshire,2008,2008/33005,42823,0.629825094,0.355066203,0.015108703,Democratic,-0.274758891
33007,New Hampshire,Coos,2008,2008/33007,16348,0.583068265,0.401149988,0.015781747,Democratic,-0.181918277
33009,New Hampshire,Grafton,2008,2008/33009,49890,0.630306675,0.354519944,0.015173381,Democratic,-0.275786731
33011,New Hampshire,Hillsborough,2008,2008/33011,204709,0.512043926,0.474712885,0.013243189,Democratic,-0.037331041
33013,New Hampshire,Merrimack,2008,2008/33013,80106,0.562729384,0.424562455,0.012708162,Democratic,-0.138166929
33015,New Hampshire,Rockingham,2008,2008/33015,167822,0.498879765,0.488118364,0.013001871,Democratic,-0.010761402
33017,New Hampshire,Strafford,2008,2008/33017,63848,0.595006891,0.391883849,0.013109259,Democratic,-0.203123042
33019,New Hampshire,Sullivan,2008,2008/33019,22754,0.582271249,0.402962117,0.014766634,Democratic,-0.179309132
34001,New Jersey,Atlantic,2008,2008/34001,118073,0.574475113,0.422636843,0.002888044,Democratic,-0.15183827
34003,New Jersey,Bergen,2008,2008/34003,412638,0.546161527,0.451044257,0.002794217,Democratic,-0.09511727
34005,New Jersey,Burlington,2008,2008/34005,221414,0.592640935,0.404789218,0.002569847,Democratic,-0.187851717
34007,New Jersey,Camden,2008,2008/34007,233593,0.681779848,0.316015463,0.002204689,Democratic,-0.365764385
34009,New Jersey,Cape May,2008,2008/34009,50381,0.454397491,0.541632758,0.003969751,Republican,0.087235267
34011,New Jersey,Cumberland,2008,2008/34011,57484,0.607455988,0.388977803,0.00356621,Democratic,-0.218478185
34013,New Jersey,Essex,2008,2008/34013,315004,0.762866503,0.235117649,0.002015847,Democratic,-0.527748854
34015,New Jersey,Gloucester,2008,2008/34015,137982,0.559978838,0.437122233,0.002898929,Democratic,-0.122856604
34017,New Jersey,Hudson,2008,2008/34017,210148,0.733483069,0.26343339,0.003083541,Democratic,-0.470049679
34019,New Jersey,Hunterdon,2008,2008/34019,69099,0.430917958,0.565739012,0.00334303,Republican,0.134821054
34021,New Jersey,Mercer,2008,2008/34021,158549,0.680710695,0.316766426,0.002522879,Democratic,-0.36394427
34023,New Jersey,Middlesex,2008,2008/34023,318379,0.60874618,0.388514946,0.002738874,Democratic,-0.220231234
34025,New Jersey,Monmouth,2008,2008/34025,309915,0.479928367,0.517667748,0.002403885,Republican,0.03773938
34027,New Jersey,Morris,2008,2008/34027,245148,0.457988644,0.539800447,0.002210909,Republican,0.081811803
34029,New Jersey,Ocean,2008,2008/34029,271460,0.405912473,0.591899359,0.002188168,Republican,0.185986886
34031,New Jersey,Passaic,2008,2008/34031,186196,0.608267632,0.389653913,0.002078455,Democratic,-0.218613719
34033,New Jersey,Salem,2008,2008/34033,30959,0.518233793,0.478568429,0.003197778,Democratic,-0.039665364
34035,New Jersey,Somerset,2008,2008/34035,149763,0.529643503,0.46797273,0.002383766,Democratic,-0.061670773
34037,New Jersey,Sussex,2008,2008/34037,73340,0.393236978,0.602454322,0.004308699,Republican,0.209217344
34039,New Jersey,Union,2008,2008/34039,220650,0.640910945,0.356981645,0.00210741,Democratic,-0.2839293
34041,New Jersey,Warren,2008,2008/34041,48323,0.42687747,0.569087184,0.004035345,Republican,0.142209714
35001,New Mexico,Bernalillo,2008,2008/35001,285778,0.60031213,0.386737258,0.012950612,Democratic,-0.213574873
35003,New Mexico,Catron,2008,2008/35003,2112,0.314393939,0.661931818,0.023674242,Republican,0.347537879
35005,New Mexico,Chaves,2008,2008/35005,22112,0.37070369,0.617357091,0.011939219,Republican,0.246653401
35006,New Mexico,Cibola,2008,2008/35006,9097,0.640540838,0.3441794,0.015279763,Democratic,-0.296361438
35007,New Mexico,Colfax,2008,2008/35007,6384,0.546679198,0.439379699,0.013941103,Democratic,-0.107299499
35009,New Mexico,Curry,2008,2008/35009,14438,0.323452002,0.664842776,0.011705222,Republican,0.341390774
35011,New Mexico,De Baca,2008,2008/35011,1044,0.343869732,0.647509579,0.00862069,Republican,0.303639847
35013,New Mexico,Dona Ana,2008,2008/35013,69280,0.581437644,0.405138568,0.013423788,Democratic,-0.176299076
35015,New Mexico,Eddy,2008,2008/35015,20093,0.365848803,0.622107202,0.012043995,Republican,0.256258398
35017,New Mexico,Grant,2008,2008/35017,13755,0.591930207,0.39302072,0.015049073,Democratic,-0.198909487
35019,New Mexico,Guadalupe,2008,2008/35019,2196,0.709016393,0.282331512,0.008652095,Democratic,-0.426684882
35021,New Mexico,Harding,2008,2008/35021,626,0.415335463,0.571884984,0.012779553,Republican,0.156549521
35023,New Mexico,Hidalgo,2008,2008/35023,1951,0.508969759,0.479753972,0.011276269,Democratic,-0.029215787
35025,New Mexico,Lea,2008,2008/35025,18645,0.273960847,0.715848753,0.0101904,Republican,0.441887906
35027,New Mexico,Lincoln,2008,2008/35027,9696,0.364583333,0.618915017,0.01650165,Republican,0.254331683
35028,New Mexico,Los Alamos,2008,2008/35028,11069,0.526154124,0.457493902,0.016351974,Democratic,-0.068660222
35029,New Mexico,Luna,2008,2008/35029,8340,0.516906475,0.464028777,0.019064748,Democratic,-0.052877698
35031,New Mexico,McKinley,2008,2008/35031,23207,0.714094885,0.275003232,0.010901883,Democratic,-0.439091653
35033,New Mexico,Mora,2008,2008/35033,2760,0.785507246,0.20615942,0.008333333,Democratic,-0.579347826
35035,New Mexico,Otero,2008,2008/35035,21766,0.395571074,0.588348801,0.016080125,Republican,0.192777727
35037,New Mexico,Quay,2008,2008/35037,3996,0.387137137,0.592342342,0.020520521,Republican,0.205205205
35039,New Mexico,Rio Arriba,2008,2008/35039,16940,0.749881936,0.24120425,0.008913813,Democratic,-0.508677686
35041,New Mexico,Roosevelt,2008,2008/35041,6720,0.342708333,0.641517857,0.01577381,Republican,0.298809524
35043,New Mexico,Sandoval,2008,2008/35043,58630,0.557206208,0.429694696,0.013099096,Democratic,-0.127511513
35045,New Mexico,San Juan,2008,2008/35045,46511,0.387607233,0.599191589,0.013201178,Republican,0.211584356
35047,New Mexico,San Miguel,2008,2008/35047,12941,0.79746542,0.191484429,0.011050151,Democratic,-0.605980991
35049,New Mexico,Santa Fe,2008,2008/35049,72223,0.769380945,0.218863797,0.011755258,Democratic,-0.550517148
35051,New Mexico,Sierra,2008,2008/35051,5485,0.428805834,0.550045579,0.021148587,Republican,0.121239745
35053,New Mexico,Socorro,2008,2008/35053,7895,0.59480684,0.384040532,0.021152628,Democratic,-0.210766308
35055,New Mexico,Taos,2008,2008/35055,16886,0.818192586,0.169726401,0.012081014,Democratic,-0.648466185
35057,New Mexico,Torrance,2008,2008/35057,6941,0.444748595,0.538106901,0.017144504,Republican,0.093358306
35059,New Mexico,Union,2008,2008/35059,1742,0.282433984,0.704362801,0.013203215,Republican,0.421928817
35061,New Mexico,Valencia,2008,2008/35061,28899,0.5317139,0.4545486,0.0137375,Democratic,-0.0771653
36000,Missouri,Kansas City,2008,2008/36000,153219,0.783858399,0.207898498,0.008243103,Democratic,-0.575959901
36001,New York,Albany,2008,2008/36001,147136,0.638436548,0.343804371,0.01775908,Democratic,-0.294632177
36003,New York,Allegany,2008,2008/36003,18368,0.381968641,0.599575348,0.01845601,Republican,0.217606707
36005,New York,Bronx,2008,2008/36005,381286,0.887158196,0.109322136,0.003519668,Democratic,-0.77783606
36007,New York,Broome,2008,2008/36007,88718,0.532067901,0.45173471,0.016197389,Democratic,-0.080333191
36009,New York,Cattaraugus,2008,2008/36009,32588,0.439026636,0.545292746,0.015680619,Republican,0.10626611
36011,New York,Cayuga,2008,2008/36011,33992,0.533301953,0.448429042,0.018269004,Democratic,-0.084872911
36013,New York,Chautauqua,2008,2008/36013,58772,0.495627169,0.486268972,0.018103859,Democratic,-0.009358198
36015,New York,Chemung,2008,2008/36015,38695,0.488125081,0.500426412,0.011448508,Republican,0.012301331
36017,New York,Chenango,2008,2008/36017,20847,0.48448218,0.495850722,0.019667098,Republican,0.011368542
36019,New York,Clinton,2008,2008/36019,33314,0.606831963,0.377589002,0.015579036,Democratic,-0.229242961
36021,New York,Columbia,2008,2008/36021,31408,0.558965869,0.424637035,0.016397096,Democratic,-0.134328833
36023,New York,Cortland,2008,2008/36023,21900,0.541598174,0.441917808,0.016484018,Democratic,-0.099680365
36025,New York,Delaware,2008,2008/36025,20389,0.464073765,0.516160675,0.01976556,Republican,0.05208691
36027,New York,Dutchess,2008,2008/36027,132254,0.537299439,0.450859709,0.011840852,Democratic,-0.08643973
36029,New York,Erie,2008,2008/36029,441985,0.57988167,0.404572553,0.015545776,Democratic,-0.175309117
36031,New York,Essex,2008,2008/36031,18591,0.558872573,0.42563606,0.015491367,Democratic,-0.133236512
36033,New York,Franklin,2008,2008/36033,17496,0.604195245,0.381572931,0.014231824,Democratic,-0.222622314
36035,New York,Fulton,2008,2008/36035,21805,0.444622793,0.53698693,0.018390277,Republican,0.092364137
36037,New York,Genesee,2008,2008/36037,26866,0.40058066,0.584567855,0.014851485,Republican,0.183987196
36039,New York,Greene,2008,2008/36039,22315,0.441407125,0.540398835,0.01819404,Republican,0.09899171
36041,New York,Hamilton,2008,2008/36041,3411,0.359132219,0.627675169,0.013192612,Republican,0.268542949
36043,New York,Herkimer,2008,2008/36043,27184,0.444894055,0.537779576,0.017326368,Republican,0.092885521
36045,New York,Jefferson,2008,2008/36045,38847,0.467629418,0.520477772,0.01189281,Republican,0.052848354
36047,New York,Kings,2008,2008/36047,759671,0.794455758,0.199918122,0.00562612,Democratic,-0.594537635
36049,New York,Lewis,2008,2008/36049,11129,0.44801869,0.536346482,0.015634828,Republican,0.088327792
36051,New York,Livingston,2008,2008/36051,30127,0.453247917,0.532080858,0.014671225,Republican,0.078832941
36053,New York,Madison,2008,2008/36053,29778,0.493384378,0.484720263,0.021895359,Democratic,-0.008664114
36055,New York,Monroe,2008,2008/36055,355725,0.582542694,0.405237192,0.012220114,Democratic,-0.177305503
36057,New York,Montgomery,2008,2008/36057,20175,0.450061958,0.530904585,0.019033457,Republican,0.080842627
36059,New York,Nassau,2008,2008/36059,635414,0.53833721,0.454440727,0.007222063,Democratic,-0.083896483
36061,New York,New York,2008,2008/36061,667271,0.857411756,0.134736861,0.007851383,Democratic,-0.722674895
36063,New York,Niagara,2008,2008/36063,95207,0.496843719,0.486812944,0.016343336,Democratic,-0.010030775
36065,New York,Oneida,2008,2008/36065,94313,0.461293777,0.522260982,0.016445241,Republican,0.060967205
36067,New York,Onondaga,2008,2008/36067,218194,0.592669826,0.389433257,0.017896917,Democratic,-0.203236569
36069,New York,Ontario,2008,2008/36069,51020,0.492022736,0.493355547,0.014621717,Republican,0.001332811
36071,New York,Orange,2008,2008/36071,151918,0.515580774,0.474216354,0.010202873,Democratic,-0.04136442
36073,New York,Orleans,2008,2008/36073,16574,0.399058767,0.585736696,0.015204537,Republican,0.186677929
36075,New York,Oswego,2008,2008/36075,49255,0.503035225,0.478550401,0.018414374,Democratic,-0.024484824
36077,New York,Otsego,2008,2008/36077,26101,0.519903452,0.46074863,0.019347918,Democratic,-0.059154822
36079,New York,Putnam,2008,2008/36079,47213,0.45777646,0.532586364,0.009637176,Republican,0.074809904
36081,New York,Queens,2008,2008/36081,597598,0.749510541,0.24414071,0.006348749,Democratic,-0.505369831
36083,New York,Rensselaer,2008,2008/36083,73986,0.537304355,0.443867759,0.018827886,Democratic,-0.093436596
36085,New York,Richmond,2008,2008/36085,166480,0.476399568,0.516950985,0.006649447,Republican,0.040551418
36087,New York,Rockland,2008,2008/36087,132136,0.526298662,0.467336683,0.006364655,Democratic,-0.058961979
36089,New York,St. Lawrence,2008,2008/36089,41242,0.574802386,0.411134281,0.014063333,Democratic,-0.163668105
36091,New York,Saratoga,2008,2008/36091,111255,0.509145656,0.475079772,0.015774572,Democratic,-0.034065885
36093,New York,Schenectady,2008,2008/36093,69778,0.553340594,0.426466795,0.020192611,Democratic,-0.1268738
36095,New York,Schoharie,2008,2008/36095,14381,0.417842987,0.561226618,0.020930394,Republican,0.143383631
36097,New York,Schuyler,2008,2008/36097,8600,0.457325581,0.528139535,0.014534884,Republican,0.070813953
36099,New York,Seneca,2008,2008/36099,14725,0.504040747,0.477962649,0.017996604,Democratic,-0.026078098
36101,New York,Steuben,2008,2008/36101,41891,0.40934807,0.577761333,0.012890597,Republican,0.168413263
36103,New York,Suffolk,2008,2008/36103,659027,0.525591516,0.465557557,0.008850927,Democratic,-0.060033959
36105,New York,Sullivan,2008,2008/36105,31153,0.540878888,0.446184958,0.012936154,Democratic,-0.09469393
36107,New York,Tioga,2008,2008/36107,23090,0.440537029,0.542919013,0.016543958,Republican,0.102381984
36109,New York,Tompkins,2008,2008/36109,42485,0.702036013,0.280734377,0.01722961,Democratic,-0.421301636
36111,New York,Ulster,2008,2008/36111,86461,0.607661258,0.3762043,0.016134442,Democratic,-0.231456957
36113,New York,Warren,2008,2008/36113,32206,0.50552692,0.479072223,0.015400857,Democratic,-0.026454698
36115,New York,Washington,2008,2008/36115,25716,0.495450303,0.487361954,0.017187743,Democratic,-0.00808835
36117,New York,Wayne,2008,2008/36117,41002,0.443490561,0.542388176,0.014121262,Republican,0.098897615
36119,New York,Westchester,2008,2008/36119,412847,0.634157448,0.358060008,0.007782544,Democratic,-0.27609744
36121,New York,Wyoming,2008,2008/36121,17658,0.36125269,0.622833843,0.015913467,Republican,0.261581153
36123,New York,Yates,2008,2008/36123,10264,0.476422447,0.513347623,0.01022993,Republican,0.036925175
37001,North Carolina,Alamance,2008,2008/37001,64353,0.44936522,0.541684148,0.008950632,Republican,0.092318928
37003,North Carolina,Alexander,2008,2008/37003,17254,0.29946679,0.68331981,0.0172134,Republican,0.38385302
37005,North Carolina,Alleghany,2008,2008/37005,5263,0.38400152,0.593577807,0.022420673,Republican,0.209576287
37007,North Carolina,Anson,2008,2008/37007,10733,0.601509364,0.391968695,0.006521942,Democratic,-0.209540669
37009,North Carolina,Ashe,2008,2008/37009,13069,0.372790573,0.605708164,0.021501263,Republican,0.232917591
37011,North Carolina,Avery,2008,2008/37011,7943,0.274203701,0.715220949,0.010575349,Republican,0.441017248
37013,North Carolina,Beaufort,2008,2008/37013,23010,0.410864841,0.58496306,0.004172099,Republican,0.174098218
37015,North Carolina,Bertie,2008,2008/37015,9763,0.651951244,0.34579535,0.002253406,Democratic,-0.306155895
37017,North Carolina,Bladen,2008,2008/37017,15480,0.507299742,0.486563307,0.006136951,Democratic,-0.020736434
37019,North Carolina,Brunswick,2008,2008/37019,52608,0.405470651,0.584568887,0.009960462,Republican,0.179098236
37021,North Carolina,Buncombe,2008,2008/37021,123795,0.563156832,0.424039743,0.012803425,Democratic,-0.139117089
37023,North Carolina,Burke,2008,2008/37023,37443,0.397964907,0.590283898,0.011751195,Republican,0.192318992
37025,North Carolina,Cabarrus,2008,2008/37025,77994,0.40446701,0.588814524,0.006718466,Republican,0.184347514
37027,North Carolina,Caldwell,2008,2008/37027,35155,0.343649552,0.640762338,0.01558811,Republican,0.297112786
37029,North Carolina,Camden,2008,2008/37029,4821,0.331259075,0.651317154,0.017423771,Republican,0.320058079
37031,North Carolina,Carteret,2008,2008/37031,34597,0.321704194,0.668583981,0.009711825,Republican,0.346879787
37033,North Carolina,Caswell,2008,2008/37033,10862,0.510495305,0.479469711,0.010034984,Democratic,-0.031025594
37035,North Carolina,Catawba,2008,2008/37035,69451,0.369411528,0.619040763,0.01154771,Republican,0.249629235
37037,North Carolina,Chatham,2008,2008/37037,32880,0.543248175,0.446107056,0.010644769,Democratic,-0.097141119
37039,North Carolina,Cherokee,2008,2008/37039,12586,0.300730971,0.686715398,0.012553631,Republican,0.385984427
37041,North Carolina,Chowan,2008,2008/37041,7512,0.490947817,0.502263046,0.006789137,Republican,0.011315229
37043,North Carolina,Clay,2008,2008/37043,5543,0.312826989,0.668771423,0.018401588,Republican,0.355944434
37045,North Carolina,Cleveland,2008,2008/37045,43835,0.396099008,0.594912741,0.008988251,Republican,0.198813733
37047,North Carolina,Columbus,2008,2008/37047,24282,0.456140351,0.535128902,0.008730747,Republican,0.078988551
37049,North Carolina,Craven,2008,2008/37049,44598,0.433920804,0.558343423,0.007735773,Republican,0.12442262
37051,North Carolina,Cumberland,2008,2008/37051,127575,0.585483049,0.408786988,0.005729963,Democratic,-0.176696061
37053,North Carolina,Currituck,2008,2008/37053,11102,0.336606017,0.651594307,0.011799676,Republican,0.31498829
37055,North Carolina,Dare,2008,2008/37055,18048,0.447362589,0.539949025,0.012688387,Republican,0.092586436
37057,North Carolina,Davidson,2008,2008/37057,68581,0.327102259,0.662267975,0.010629766,Republican,0.335165716
37059,North Carolina,Davie,2008,2008/37059,20368,0.303318932,0.686419874,0.010261194,Republican,0.383100943
37061,North Carolina,Duplin,2008,2008/37061,19904,0.450060289,0.544312701,0.00562701,Republican,0.094252412
37063,North Carolina,Durham,2008,2008/37063,136897,0.755721455,0.236330964,0.007947581,Democratic,-0.519390491
37065,North Carolina,Edgecombe,2008,2008/37065,25930,0.671153105,0.325684535,0.00316236,Democratic,-0.345468569
37067,North Carolina,Forsyth,2008,2008/37067,166133,0.548265546,0.443463972,0.008270482,Democratic,-0.104801575
37069,North Carolina,Franklin,2008,2008/37069,26639,0.491197117,0.498254439,0.010548444,Republican,0.007057322
37071,North Carolina,Gaston,2008,2008/37071,84402,0.37183953,0.622106111,0.006054359,Republican,0.250266581
37073,North Carolina,Gates,2008,2008/37073,5420,0.522140221,0.469926199,0.007933579,Democratic,-0.052214022
37075,North Carolina,Graham,2008,2008/37075,4171,0.303284584,0.677055862,0.019659554,Republican,0.373771278
37077,North Carolina,Granville,2008,2008/37077,24725,0.528776542,0.4629727,0.008250758,Democratic,-0.065803842
37079,North Carolina,Greene,2008,2008/37079,8103,0.468468468,0.527212144,0.004319388,Republican,0.058743675
37081,North Carolina,Guilford,2008,2008/37081,241771,0.587750392,0.404175852,0.008073756,Democratic,-0.18357454
37083,North Carolina,Halifax,2008,2008/37083,25091,0.639552031,0.35714001,0.003307959,Democratic,-0.28241202
37085,North Carolina,Harnett,2008,2008/37085,40705,0.412357204,0.579265447,0.008377349,Republican,0.166908242
37087,North Carolina,Haywood,2008,2008/37087,28067,0.453557559,0.531228845,0.015213596,Republican,0.077671287
37089,North Carolina,Henderson,2008,2008/37089,51614,0.389080482,0.599256016,0.011663502,Republican,0.210175534
37091,North Carolina,Hertford,2008,2008/37091,10650,0.705446009,0.290046948,0.004507042,Democratic,-0.415399061
37093,North Carolina,Hoke,2008,2008/37093,15627,0.590452422,0.402700454,0.006847124,Democratic,-0.187751968
37095,North Carolina,Hyde,2008,2008/37095,2469,0.502632645,0.490886999,0.006480356,Democratic,-0.011745646
37097,North Carolina,Iredell,2008,2008/37097,73162,0.373390558,0.617096307,0.009513135,Republican,0.243705749
37099,North Carolina,Jackson,2008,2008/37099,16866,0.519743863,0.46567058,0.014585557,Democratic,-0.054073284
37101,North Carolina,Johnston,2008,2008/37101,71017,0.377304026,0.614247293,0.008448681,Republican,0.236943267
37103,North Carolina,Jones,2008,2008/37103,5227,0.454945475,0.538932466,0.006122059,Republican,0.083986991
37105,North Carolina,Lee,2008,2008/37105,23788,0.453337817,0.53703548,0.009626703,Republican,0.083697663
37107,North Carolina,Lenoir,2008,2008/37107,26897,0.49737889,0.498234004,0.004387106,Republican,0.000855114
37109,North Carolina,Lincoln,2008,2008/37109,35798,0.32719705,0.660120677,0.012682273,Republican,0.332923627
37111,North Carolina,McDowell,2008,2008/37111,18386,0.357391494,0.627325139,0.015283368,Republican,0.269933645
37113,North Carolina,Macon,2008,2008/37113,17238,0.384035271,0.598503307,0.017461422,Republican,0.214468036
37115,North Carolina,Madison,2008,2008/37115,10379,0.484247037,0.500240871,0.015512092,Republican,0.015993834
37117,North Carolina,Martin,2008,2008/37117,12541,0.521409776,0.475001993,0.003588231,Democratic,-0.046407782
37119,North Carolina,Mecklenburg,2008,2008/37119,410817,0.618177924,0.374492779,0.007329297,Democratic,-0.243685144
37121,North Carolina,Mitchell,2008,2008/37121,7846,0.285240887,0.700866684,0.013892429,Republican,0.415625797
37123,North Carolina,Montgomery,2008,2008/37123,11210,0.439429081,0.549063336,0.011507583,Republican,0.109634255
37125,North Carolina,Moore,2008,2008/37125,45328,0.388810448,0.602585598,0.008603953,Republican,0.21377515
37127,North Carolina,Nash,2008,2008/37127,47118,0.490237277,0.50358674,0.006175984,Republican,0.013349463
37129,North Carolina,New Hanover,2008,2008/37129,100665,0.488203447,0.502101028,0.009695525,Republican,0.013897581
37131,North Carolina,Northampton,2008,2008/37131,10618,0.650122434,0.34573366,0.004143907,Democratic,-0.304388774
37133,North Carolina,Onslow,2008,2008/37133,50203,0.388403083,0.603111368,0.008485549,Republican,0.214708284
37135,North Carolina,Orange,2008,2008/37135,74910,0.718275264,0.270537979,0.011186757,Democratic,-0.447737285
