FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
8091,Colorado,Ouray,2016,2016/08091,3310,0.512688822,0.4081571,0.079154079,Democratic,-0.104531722
8093,Colorado,Park,2016,2016/08093,10417,0.328405491,0.588941154,0.082653355,Republican,0.260535663
8095,Colorado,Phillips,2016,2016/08095,2332,0.186963979,0.768010292,0.045025729,Republican,0.581046312
8097,Colorado,Pitkin,2016,2016/08097,10523,0.696854509,0.242326333,0.060819158,Democratic,-0.454528176
8099,Colorado,Prowers,2016,2016/08099,5016,0.236443381,0.703947368,0.05960925,Republican,0.467503987
8101,Colorado,Pueblo,2016,2016/08101,78646,0.456157974,0.461116904,0.082725123,Republican,0.00495893
8103,Colorado,Rio Blanco,2016,2016/08103,3450,0.126376812,0.808985507,0.064637681,Republican,0.682608696
8105,Colorado,Rio Grande,2016,2016/08105,5534,0.361582942,0.557462956,0.080954102,Republican,0.195880014
8107,Colorado,Routt,2016,2016/08107,13986,0.543400543,0.373945374,0.082654083,Democratic,-0.169455169
8109,Colorado,Saguache,2016,2016/08109,2835,0.499823633,0.404585538,0.095590829,Democratic,-0.095238095
8111,Colorado,San Juan,2016,2016/08111,506,0.523715415,0.424901186,0.051383399,Democratic,-0.098814229
8113,Colorado,San Miguel,2016,2016/08113,4329,0.687225687,0.238623239,0.074151074,Democratic,-0.448602449
8115,Colorado,Sedgwick,2016,2016/08115,1364,0.195747801,0.744134897,0.060117302,Republican,0.548387097
8117,Colorado,Summit,2016,2016/08117,16174,0.590886608,0.315320885,0.093792506,Democratic,-0.275565723
8119,Colorado,Teller,2016,2016/08119,14444,0.249446137,0.674674605,0.075879258,Republican,0.425228469
8121,Colorado,Washington,2016,2016/08121,2733,0.108305891,0.841200146,0.050493963,Republican,0.732894255
8123,Colorado,Weld,2016,2016/08123,135428,0.343496175,0.565990785,0.09051304,Republican,0.22249461
8125,Colorado,Yuma,2016,2016/08125,4791,0.151534126,0.803590065,0.044875809,Republican,0.652055938
9001,Connecticut,Fairfield,2016,2016/09001,421209,0.578933499,0.380041737,0.041024764,Democratic,-0.198891762
9003,Connecticut,Hartford,2016,2016/09003,406864,0.590868202,0.364183118,0.044948681,Democratic,-0.226685084
9005,Connecticut,Litchfield,2016,2016/09005,97442,0.40819154,0.544436691,0.04737177,Republican,0.136245151
9007,Connecticut,Middlesex,2016,2016/09007,88624,0.511791388,0.438560661,0.049647951,Democratic,-0.073230728
9009,Connecticut,New Haven,2016,2016/09009,379006,0.542495369,0.419645072,0.037859559,Democratic,-0.122850298
9011,Connecticut,New London,2016,2016/09011,123528,0.504161,0.437617382,0.058221618,Democratic,-0.066543618
9013,Connecticut,Tolland,2016,2016/09013,77424,0.497339326,0.441646001,0.061014672,Democratic,-0.055693325
9015,Connecticut,Windham,2016,2016/09015,50823,0.428782244,0.506601342,0.064616414,Republican,0.077819098
10001,Delaware,Kent,2016,2016/10001,74598,0.447076329,0.495871203,0.057052468,Republican,0.048794874
10003,Delaware,New Castle,2016,2016/10003,262391,0.620901632,0.325944869,0.0531535,Democratic,-0.294956763
10005,Delaware,Sussex,2016,2016/10005,106008,0.371038035,0.590625236,0.038336729,Republican,0.219587201
11001,District of Columbia,District of Columbia,2016,2016/11001,311268,0.908638215,0.040874745,0.05048704,Democratic,-0.867763471
12001,Florida,Alachua,2016,2016/12001,128571,0.589713077,0.364265659,0.046021265,Democratic,-0.225447418
12003,Florida,Baker,2016,2016/12003,12634,0.167167959,0.814785499,0.018046541,Republican,0.64761754
12005,Florida,Bay,2016,2016/12005,87453,0.24924245,0.711170572,0.039586978,Republican,0.461928121
12007,Florida,Bradford,2016,2016/12007,12098,0.241692842,0.736733344,0.021573814,Republican,0.495040503
12009,Florida,Brevard,2016,2016/12009,314752,0.380232691,0.577750102,0.042017207,Republican,0.197517411
12011,Florida,Broward,2016,2016/12011,831951,0.665087247,0.313661502,0.021251252,Democratic,-0.351425745
12013,Florida,Calhoun,2016,2016/12013,6081,0.204078277,0.765499096,0.030422628,Republican,0.561420819
12015,Florida,Charlotte,2016,2016/12015,96374,0.347033432,0.624836574,0.028129994,Republican,0.277803142
12017,Florida,Citrus,2016,2016/12017,79700,0.285934755,0.683262233,0.030803011,Republican,0.397327478
12019,Florida,Clay,2016,2016/12019,106483,0.261281143,0.703990308,0.034728548,Republican,0.442709165
12021,Florida,Collier,2016,2016/12021,170789,0.35766355,0.617270433,0.025066017,Republican,0.259606883
12023,Florida,Columbia,2016,2016/12023,28707,0.264778625,0.709513359,0.025708015,Republican,0.444734734
12027,Florida,Desoto,2016,2016/12027,10818,0.349510076,0.626548345,0.023941579,Republican,0.27703827
12029,Florida,Dixie,2016,2016/12029,7202,0.176339906,0.808386559,0.015273535,Republican,0.632046654
12031,Florida,Duval,2016,2016/12031,432695,0.475401842,0.489194467,0.035403691,Republican,0.013792625
12033,Florida,Escambia,2016,2016/12033,152469,0.376870052,0.582465944,0.040664004,Republican,0.205595892
12035,Florida,Flagler,2016,2016/12035,57503,0.383040885,0.588664939,0.028294176,Republican,0.205624054
12037,Florida,Franklin,2016,2016/12037,6015,0.289941812,0.685785536,0.024272652,Republican,0.395843724
12039,Florida,Gadsden,2016,2016/12039,22113,0.679238457,0.304255415,0.016506128,Democratic,-0.374983042
12041,Florida,Gilchrist,2016,2016/12041,8420,0.173159145,0.800475059,0.026365796,Republican,0.627315914
12043,Florida,Glades,2016,2016/12043,4353,0.291982541,0.688260969,0.01975649,Republican,0.396278429
12045,Florida,Gulf,2016,2016/12045,7293,0.235842589,0.730700672,0.033456739,Republican,0.494858083
12047,Florida,Hamilton,2016,2016/12047,5460,0.348717949,0.630586081,0.020695971,Republican,0.281868132
12049,Florida,Hardee,2016,2016/12049,7583,0.283397072,0.691283133,0.025319794,Republican,0.407886061
12051,Florida,Hendry,2016,2016/12051,11115,0.415204678,0.557354926,0.027440396,Republican,0.142150247
12053,Florida,Hernando,2016,2016/12053,93796,0.33898034,0.628704849,0.032314811,Republican,0.289724509
12055,Florida,Highlands,2016,2016/12055,45686,0.326949175,0.64713479,0.025916036,Republican,0.320185615
12057,Florida,Hillsborough,2016,2016/12057,597660,0.51516916,0.44652478,0.03830606,Democratic,-0.06864438
12059,Florida,Holmes,2016,2016/12059,8514,0.100187926,0.878905332,0.020906742,Republican,0.778717407
12061,Florida,Indian River,2016,2016/12061,80009,0.362996663,0.607681636,0.029321701,Republican,0.244684973
12063,Florida,Jackson,2016,2016/12063,21041,0.304025474,0.677581864,0.018392662,Republican,0.37355639
12065,Florida,Jefferson,2016,2016/12065,7645,0.463178548,0.514061478,0.022759974,Republican,0.05088293
12067,Florida,Lafayette,2016,2016/12067,3392,0.152712264,0.828125,0.019162736,Republican,0.675412736
12069,Florida,Lake,2016,2016/12069,170462,0.368633478,0.599476716,0.031889805,Republican,0.230843238
12071,Florida,Lee,2016,2016/12071,326420,0.382660376,0.586823724,0.0305159,Republican,0.204163348
12073,Florida,Leon,2016,2016/12073,152132,0.605184971,0.353778298,0.041036731,Democratic,-0.251406673
12075,Florida,Levy,2016,2016/12075,19395,0.263005929,0.710234597,0.026759474,Republican,0.447228667
12077,Florida,Liberty,2016,2016/12077,3296,0.197512136,0.771541262,0.030946602,Republican,0.574029126
12079,Florida,Madison,2016,2016/12079,8505,0.414579659,0.57037037,0.015049971,Republican,0.155790711
12081,Florida,Manatee,2016,2016/12081,178958,0.397992825,0.569653215,0.03235396,Republican,0.17166039
12083,Florida,Marion,2016,2016/12083,174700,0.355128792,0.617246709,0.027624499,Republican,0.262117916
12085,Florida,Martin,2016,2016/12085,85792,0.351839332,0.620151063,0.028009605,Republican,0.268311731
12086,Florida,Miami-Dade,2016,2016/12086,980204,0.636751125,0.340744376,0.022504499,Democratic,-0.29600675
12087,Florida,Monroe,2016,2016/12087,42478,0.446607656,0.515655163,0.037737182,Republican,0.069047507
12089,Florida,Nassau,2016,2016/12089,46607,0.233205313,0.735211449,0.031583239,Republican,0.502006136
12091,Florida,Okaloosa,2016,2016/12091,100855,0.235784046,0.712835259,0.051380695,Republican,0.477051212
12093,Florida,Okeechobee,2016,2016/12093,13653,0.2899729,0.685270636,0.024756464,Republican,0.395297737
12095,Florida,Orange,2016,2016/12095,546275,0.603897304,0.357358473,0.038744222,Democratic,-0.246538831
12097,Florida,Osceola,2016,2016/12097,140206,0.609517424,0.35876496,0.031717616,Democratic,-0.250752464
12099,Florida,Palm Beach,2016,2016/12099,662332,0.565687601,0.411277124,0.023035275,Democratic,-0.154410477
12101,Florida,Pasco,2016,2016/12101,241139,0.373817591,0.589290824,0.036891585,Republican,0.215473233
12103,Florida,Pinellas,2016,2016/12103,492403,0.474613274,0.485782987,0.039603739,Republican,0.011169713
12105,Florida,Polk,2016,2016/12105,284314,0.413039808,0.553718776,0.033241416,Republican,0.140678968
12107,Florida,Putnam,2016,2016/12107,33117,0.30479814,0.668478425,0.026723435,Republican,0.363680285
12109,Florida,St. Johns,2016,2016/12109,136514,0.315711209,0.649633005,0.034655786,Republican,0.333921796
12111,Florida,St. Lucie,2016,2016/12111,140847,0.474848595,0.499045063,0.026106342,Republican,0.024196469
12113,Florida,Santa Rosa,2016,2016/12113,87745,0.210427945,0.744646419,0.044925637,Republican,0.534218474
12115,Florida,Sarasota,2016,2016/12115,229063,0.427262369,0.543247927,0.029489704,Republican,0.115985559
12117,Florida,Seminole,2016,2016/12117,224896,0.470946571,0.486638268,0.042415161,Republican,0.015691697
12119,Florida,Sumter,2016,2016/12119,76665,0.29528468,0.687797561,0.016917759,Republican,0.392512881
12121,Florida,Suwannee,2016,2016/12121,18694,0.212046646,0.764255911,0.023697443,Republican,0.552209265
12123,Florida,Taylor,2016,2016/12123,9290,0.231646932,0.745963402,0.022389666,Republican,0.514316469
12125,Florida,Union,2016,2016/12125,5694,0.178082192,0.80224798,0.019669828,Republican,0.624165789
12127,Florida,Volusia,2016,2016/12127,260869,0.418183073,0.548194688,0.03362224,Republican,0.130011615
12129,Florida,Wakulla,2016,2016/12129,15351,0.283238877,0.684776236,0.031984887,Republican,0.401537359
12131,Florida,Walton,2016,2016/12131,33637,0.204417754,0.765704433,0.029877813,Republican,0.561286678
12133,Florida,Washington,2016,2016/12133,11156,0.202940122,0.774202223,0.022857655,Republican,0.571262101
13001,Georgia,Appling,2016,2016/13001,7012,0.20450656,0.783513976,0.011979464,Republican,0.579007416
13003,Georgia,Atkinson,2016,2016/13003,2610,0.267049808,0.71954023,0.013409962,Republican,0.452490421
13005,Georgia,Bacon,2016,2016/13005,4020,0.151243781,0.83681592,0.011940299,Republican,0.685572139
13007,Georgia,Baker,2016,2016/13007,1440,0.451388889,0.538194444,0.010416667,Republican,0.086805556
13009,Georgia,Baldwin,2016,2016/13009,16116,0.494539588,0.477599901,0.027860511,Democratic,-0.016939687
13011,Georgia,Banks,2016,2016/13011,6975,0.098064516,0.879426523,0.022508961,Republican,0.781362007
13013,Georgia,Barrow,2016,2016/13013,29060,0.22642808,0.726359257,0.047212663,Republican,0.499931177
13015,Georgia,Bartow,2016,2016/13015,39550,0.207635904,0.756283186,0.03608091,Republican,0.548647282
13017,Georgia,Ben Hill,2016,2016/13017,5936,0.353942049,0.629885445,0.016172507,Republican,0.275943396
13019,Georgia,Berrien,2016,2016/13019,6590,0.158877086,0.82276176,0.018361153,Republican,0.663884674
13021,Georgia,Bibb,2016,2016/13021,62596,0.587689309,0.384098025,0.028212665,Democratic,-0.203591284
13023,Georgia,Bleckley,2016,2016/13023,4974,0.221351025,0.747687977,0.030960997,Republican,0.526336952
13025,Georgia,Brantley,2016,2016/13025,6301,0.098238375,0.883510554,0.018251071,Republican,0.785272179
13027,Georgia,Brooks,2016,2016/13027,6336,0.398989899,0.584122475,0.016887626,Republican,0.185132576
13029,Georgia,Bryan,2016,2016/13029,15173,0.26454887,0.693930007,0.041521123,Republican,0.429381138
13031,Georgia,Bulloch,2016,2016/13031,25316,0.365816085,0.596342234,0.037841681,Republican,0.230526149
13033,Georgia,Burke,2016,2016/13033,9351,0.505935194,0.48026949,0.013795316,Democratic,-0.025665704
13035,Georgia,Butts,2016,2016/13035,9514,0.269707799,0.706012193,0.024280008,Republican,0.436304394
13037,Georgia,Calhoun,2016,2016/13037,2025,0.582222222,0.409876543,0.007901235,Democratic,-0.172345679
13039,Georgia,Camden,2016,2016/13039,18901,0.313740014,0.651288292,0.034971695,Republican,0.337548278
13043,Georgia,Candler,2016,2016/13043,3763,0.272654797,0.707945788,0.019399415,Republican,0.435290991
13045,Georgia,Carroll,2016,2016/13045,44121,0.282495864,0.680605607,0.036898529,Republican,0.398109744
13047,Georgia,Catoosa,2016,2016/13047,26757,0.17830848,0.780207049,0.041484471,Republican,0.601898569
13049,Georgia,Charlton,2016,2016/13049,4016,0.25,0.734810757,0.015189243,Republican,0.484810757
13051,Georgia,Chatham,2016,2016/13051,112142,0.555456475,0.407412031,0.037131494,Democratic,-0.148044444
13053,Georgia,Chattahoochee,2016,2016/13053,1390,0.427338129,0.54028777,0.032374101,Republican,0.11294964
13055,Georgia,Chattooga,2016,2016/13055,8252,0.195467765,0.783082889,0.021449346,Republican,0.587615124
13057,Georgia,Cherokee,2016,2016/13057,112043,0.225190329,0.719804004,0.055005667,Republican,0.494613675
13059,Georgia,Clarke,2016,2016/13059,44976,0.658195482,0.2827508,0.059053718,Democratic,-0.375444682
13061,Georgia,Clay,2016,2016/13061,1273,0.54752553,0.44461901,0.00785546,Democratic,-0.10290652
13063,Georgia,Clayton,2016,2016/13063,92859,0.842352384,0.1361742,0.021473417,Democratic,-0.706178184
13065,Georgia,Clinch,2016,2016/13065,2455,0.279429735,0.703462322,0.017107943,Republican,0.424032587
13067,Georgia,Cobb,2016,2016/13067,330819,0.484013917,0.462222545,0.053763538,Democratic,-0.021791372
13069,Georgia,Coffee,2016,2016/13069,13915,0.294214876,0.689040604,0.01674452,Republican,0.394825728
13071,Georgia,Colquitt,2016,2016/13071,13624,0.254183793,0.726512038,0.019304169,Republican,0.472328244
13073,Georgia,Columbia,2016,2016/13073,64743,0.291722657,0.665477349,0.042799994,Republican,0.373754692
13075,Georgia,Cook,2016,2016/13075,6057,0.289417203,0.689450223,0.021132574,Republican,0.40003302
13077,Georgia,Coweta,2016,2016/13077,61745,0.268572354,0.6888493,0.042578346,Republican,0.420276946
13079,Georgia,Crawford,2016,2016/13079,5176,0.274536321,0.702279753,0.023183926,Republican,0.427743431
13081,Georgia,Crisp,2016,2016/13081,7512,0.377662407,0.60556443,0.016773163,Republican,0.227902023
13083,Georgia,Dade,2016,2016/13083,6242,0.154597885,0.809195771,0.036206344,Republican,0.654597885
13085,Georgia,Dawson,2016,2016/13085,11765,0.123076923,0.841478963,0.035444114,Republican,0.71840204
13087,Georgia,Decatur,2016,2016/13087,10286,0.400933307,0.585261521,0.013805172,Republican,0.184328213
13089,Georgia,DeKalb,2016,2016/13089,314757,0.798616075,0.163516618,0.037867307,Democratic,-0.635099458
13091,Georgia,Dodge,2016,2016/13091,7009,0.262376944,0.716364674,0.021258382,Republican,0.45398773
13093,Georgia,Dooly,2016,2016/13093,3859,0.485099767,0.505571392,0.009328842,Republican,0.020471625
13095,Georgia,Dougherty,2016,2016/13095,34087,0.68386775,0.300173087,0.015959163,Democratic,-0.383694664
13097,Georgia,Douglas,2016,2016/13097,57738,0.5369947,0.429820915,0.033184385,Democratic,-0.107173785
13099,Georgia,Early,2016,2016/13099,4785,0.45308255,0.533333333,0.013584117,Republican,0.080250784
13101,Georgia,Echols,2016,2016/13101,1182,0.131979695,0.851945854,0.01607445,Republican,0.719966159
13103,Georgia,Effingham,2016,2016/13103,23458,0.206880382,0.761957541,0.031162077,Republican,0.555077159
13105,Georgia,Elbert,2016,2016/13105,7987,0.317891574,0.662576687,0.019531739,Republican,0.344685113
13107,Georgia,Emanuel,2016,2016/13107,7860,0.309796438,0.678753181,0.011450382,Republican,0.368956743
13109,Georgia,Evans,2016,2016/13109,3613,0.31275948,0.665375035,0.021865486,Republican,0.352615555
13111,Georgia,Fannin,2016,2016/13111,11812,0.162800542,0.815441923,0.021757535,Republican,0.652641382
13113,Georgia,Fayette,2016,2016/13113,60913,0.382250094,0.575377998,0.042371907,Republican,0.193127904
13115,Georgia,Floyd,2016,2016/13115,34608,0.264649792,0.696775312,0.038574896,Republican,0.43212552
13117,Georgia,Forsyth,2016,2016/13117,98221,0.238869488,0.711161564,0.049968948,Republican,0.472292076
13119,Georgia,Franklin,2016,2016/13119,8502,0.146200894,0.829687132,0.024111974,Republican,0.683486239
13121,Georgia,Fulton,2016,2016/13121,431391,0.688588774,0.273030731,0.038380495,Democratic,-0.415558044
13123,Georgia,Gilmer,2016,2016/13123,12773,0.153840132,0.820245831,0.025914037,Republican,0.6664057
13125,Georgia,Glascock,2016,2016/13125,1390,0.099280576,0.888489209,0.012230216,Republican,0.789208633
13127,Georgia,Glynn,2016,2016/13127,34263,0.343665178,0.627849283,0.028485538,Republican,0.284184105
13129,Georgia,Gordon,2016,2016/13129,18959,0.167783111,0.80125534,0.030961549,Republican,0.63347223
13131,Georgia,Grady,2016,2016/13131,9213,0.327037881,0.657006404,0.015955715,Republican,0.329968523
13133,Georgia,Greene,2016,2016/13133,8852,0.361387257,0.620198825,0.018413918,Republican,0.258811568
13135,Georgia,Gwinnett,2016,2016/13135,328331,0.506053343,0.447685415,0.046261242,Democratic,-0.058367927
13137,Georgia,Habersham,2016,2016/13137,16243,0.15286585,0.81204211,0.03509204,Republican,0.659176261
13139,Georgia,Hall,2016,2016/13139,70694,0.228873738,0.731787705,0.039338558,Republican,0.502913967
13141,Georgia,Hancock,2016,2016/13141,3580,0.754469274,0.23547486,0.010055866,Democratic,-0.518994413
13143,Georgia,Haralson,2016,2016/13143,11357,0.129875847,0.84397288,0.026151272,Republican,0.714097033
13145,Georgia,Harris,2016,2016/13145,16502,0.247606351,0.723306266,0.029087383,Republican,0.475699915
13147,Georgia,Hart,2016,2016/13147,10117,0.255510527,0.720173965,0.024315509,Republican,0.464663438
13149,Georgia,Heard,2016,2016/13149,4223,0.175941274,0.798010893,0.026047833,Republican,0.622069619
13151,Georgia,Henry,2016,2016/13151,98766,0.506824211,0.462952838,0.030222951,Democratic,-0.043871373
